,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
464,1,66,156.0,61.0,5.0,81.0,38.9,21.0
465,0,24,194.0,94.0,17.0,106.0,40.3,102.0
466,0,25,193.0,88.0,19.0,96.0,40.7,84.0
467,0,59,168.0,80.0,6.0,89.0,39.2,29.0
468,1,25,174.0,74.0,9.0,85.0,39.6,33.0
469,1,58,161.0,65.0,27.0,106.0,40.6,178.0
470,0,35,172.0,78.0,12.0,89.0,39.9,43.0
471,1,42,158.0,60.0,24.0,99.0,40.7,135.0
472,0,44,177.0,77.0,13.0,95.0,40.2,64.0
473,1,52,148.0,55.0,22.0,105.0,40.5,143.0
474,0,46,197.0,99.0,5.0,85.0,38.6,20.0
475,0,69,171.0,80.0,21.0,103.0,40.3,156.0
476,0,68,196.0,105.0,24.0,96.0,40.9,164.0
477,0,35,172.0,75.0,22.0,98.0,40.9,108.0
478,0,43,184.0,89.0,4.0,91.0,38.7,18.0
479,0,61,194.0,92.0,24.0,99.0,40.5,160.0
480,0,79,179.0,85.0,8.0,89.0,39.6,47.0
481,0,38,195.0,95.0,9.0,99.0,39.8,51.0
482,1,40,159.0,65.0,8.0,78.0,39.6,26.0
483,0,30,194.0,101.0,8.0,83.0,39.4,24.0
484,0,54,181.0,85.0,9.0,85.0,39.7,37.0
485,0,34,185.0,94.0,14.0,90.0,40.3,57.0
486,1,44,157.0,61.0,6.0,85.0,39.2,25.0
487,0,66,178.0,82.0,21.0,98.0,40.5,138.0
488,1,61,179.0,76.0,21.0,99.0,40.3,121.0
489,0,21,205.0,103.0,7.0,88.0,39.6,23.0
490,0,44,210.0,106.0,19.0,90.0,40.2,91.0
491,1,59,153.0,55.0,2.0,85.0,38.0,9.0
492,0,70,172.0,77.0,6.0,86.0,39.5,29.0
493,0,35,179.0,83.0,16.0,93.0,40.3,69.0
494,0,41,176.0,70.0,17.0,100.0,40.5,92.0
495,0,35,170.0,76.0,11.0,95.0,39.8,49.0
496,0,64,188.0,95.0,17.0,95.0,40.3,107.0
497,0,51,185.0,95.0,18.0,102.0,40.3,121.0
498,1,23,172.0,62.0,23.0,103.0,40.8,131.0
499,0,50,193.0,92.0,13.0,93.0,39.7,68.0
500,0,40,189.0,92.0,26.0,116.0,40.9,214.0
501,1,58,158.0,57.0,12.0,89.0,40.0,59.0
502,0,26,179.0,71.0,16.0,97.0,40.3,68.0
503,1,33,158.0,59.0,20.0,96.0,40.5,103.0
504,0,35,181.0,82.0,11.0,85.0,39.8,34.0
505,0,46,181.0,82.0,24.0,104.0,41.0,156.0
506,0,51,171.0,79.0,27.0,107.0,40.9,193.0
507,1,27,171.0,63.0,17.0,93.0,40.2,80.0
508,0,62,172.0,81.0,14.0,88.0,40.5,68.0
509,0,45,196.0,102.0,27.0,110.0,41.0,210.0
510,1,56,162.0,56.0,19.0,97.0,40.5,109.0
511,0,40,185.0,90.0,17.0,94.0,40.5,83.0
512,1,47,164.0,68.0,10.0,90.0,39.8,46.0
513,0,73,213.0,121.0,27.0,112.0,40.9,266.0
514,1,36,184.0,73.0,23.0,107.0,40.8,142.0
515,0,53,193.0,90.0,9.0,90.0,39.6,44.0
516,0,26,194.0,101.0,17.0,83.0,40.5,47.0
517,1,56,163.0,65.0,21.0,108.0,40.8,142.0
518,0,36,187.0,89.0,16.0,90.0,40.4,65.0
519,0,28,186.0,95.0,18.0,98.0,40.0,90.0
520,0,63,191.0,93.0,18.0,93.0,40.3,106.0
521,0,64,178.0,82.0,25.0,111.0,40.8,211.0
522,1,32,173.0,68.0,4.0,84.0,39.2,15.0
523,1,37,165.0,61.0,12.0,98.0,40.1,65.0
524,0,44,175.0,78.0,15.0,100.0,40.5,86.0
525,1,40,171.0,72.0,13.0,100.0,40.0,72.0
526,1,20,160.0,59.0,29.0,112.0,40.5,193.0
527,1,63,155.0,57.0,27.0,116.0,40.8,212.0
528,1,62,202.0,97.0,15.0,98.0,40.3,80.0
529,0,46,178.0,79.0,28.0,102.0,40.7,172.0
530,1,21,163.0,62.0,29.0,116.0,40.7,204.0
531,1,22,160.0,60.0,19.0,105.0,40.4,112.0
532,0,32,193.0,96.0,21.0,111.0,40.8,151.0
533,0,66,188.0,98.0,26.0,114.0,40.7,242.0
534,0,76,179.0,79.0,19.0,105.0,40.5,153.0
535,1,34,162.0,62.0,5.0,87.0,39.4,21.0
536,1,23,172.0,65.0,26.0,108.0,40.6,161.0
537,0,59,166.0,73.0,23.0,101.0,40.4,149.0
538,0,50,170.0,77.0,17.0,101.0,40.4,104.0
539,0,37,187.0,87.0,29.0,113.0,40.8,218.0
540,0,53,196.0,102.0,2.0,89.0,38.2,10.0
541,0,20,189.0,88.0,18.0,103.0,40.4,94.0
542,1,32,171.0,70.0,23.0,104.0,40.7,134.0
543,0,45,191.0,99.0,14.0,96.0,40.0,79.0
544,1,52,156.0,54.0,28.0,114.0,40.7,210.0
545,0,47,167.0,69.0,9.0,101.0,39.8,52.0
546,0,58,193.0,95.0,20.0,99.0,40.3,132.0
547,1,61,172.0,68.0,16.0,92.0,40.2,82.0
548,1,32,154.0,56.0,6.0,81.0,39.3,21.0
549,0,73,199.0,97.0,22.0,107.0,40.9,189.0
550,0,51,190.0,94.0,21.0,105.0,40.4,150.0
551,0,61,169.0,72.0,29.0,110.0,41.0,230.0
552,1,73,177.0,78.0,28.0,117.0,40.6,220.0
553,1,59,174.0,71.0,16.0,99.0,40.6,92.0
554,0,22,197.0,94.0,25.0,108.0,40.6,155.0
555,0,52,180.0,77.0,20.0,108.0,40.2,146.0
556,1,30,157.0,60.0,3.0,87.0,38.7,12.0
557,0,64,199.0,104.0,6.0,88.0,39.6,33.0
558,0,26,171.0,71.0,16.0,90.0,40.6,51.0
559,0,44,171.0,75.0,13.0,94.0,39.9,62.0
560,1,25,160.0,60.0,19.0,100.0,40.1,103.0
561,1,37,194.0,81.0,7.0,81.0,39.4,23.0
562,0,22,190.0,94.0,15.0,91.0,40.2,55.0
563,0,26,187.0,85.0,25.0,107.0,40.5,151.0
564,1,43,166.0,69.0,15.0,96.0,40.0,78.0
565,0,31,187.0,88.0,18.0,95.0,40.2,82.0
566,1,60,159.0,58.0,22.0,107.0,40.5,150.0
567,1,32,163.0,66.0,19.0,101.0,40.7,106.0
568,0,63,196.0,101.0,9.0,95.0,39.5,57.0
569,1,30,152.0,60.0,11.0,98.0,39.7,58.0
570,1,65,150.0,54.0,11.0,87.0,40.0,53.0
571,0,25,189.0,88.0,4.0,90.0,39.1,14.0
572,0,27,190.0,85.0,5.0,86.0,39.3,15.0
573,1,58,164.0,59.0,27.0,99.0,40.8,160.0
574,1,24,173.0,71.0,30.0,110.0,40.8,190.0
575,0,33,182.0,88.0,23.0,100.0,40.6,124.0
576,1,28,164.0,61.0,14.0,107.0,39.9,87.0
577,0,25,185.0,85.0,18.0,102.0,40.3,95.0
578,1,24,161.0,55.0,6.0,84.0,39.2,23.0
579,0,31,183.0,83.0,15.0,91.0,40.0,58.0
580,1,50,167.0,62.0,9.0,85.0,39.6,38.0
581,1,35,147.0,47.0,15.0,90.0,40.3,71.0
582,0,33,191.0,97.0,14.0,94.0,40.1,66.0
583,1,67,172.0,72.0,8.0,89.0,39.3,39.0
584,0,29,178.0,79.0,1.0,82.0,37.4,2.0
585,0,64,186.0,89.0,24.0,110.0,40.9,202.0
586,0,30,183.0,87.0,20.0,91.0,40.4,78.0
587,1,35,157.0,61.0,11.0,84.0,39.8,43.0
588,1,26,144.0,52.0,11.0,96.0,39.8,56.0
589,0,62,177.0,82.0,29.0,107.0,40.9,224.0
590,0,70,189.0,94.0,23.0,107.0,40.5,193.0
591,1,20,162.0,59.0,18.0,95.0,40.6,87.0
592,1,39,152.0,50.0,15.0,91.0,40.1,73.0
593,0,20,193.0,94.0,17.0,99.0,40.1,81.0
594,0,46,169.0,69.0,23.0,106.0,40.5,150.0
595,1,24,145.0,48.0,18.0,91.0,40.5,83.0
596,0,73,176.0,81.0,22.0,102.0,40.8,165.0
597,0,25,184.0,82.0,10.0,88.0,39.9,31.0
598,1,23,163.0,62.0,20.0,103.0,40.3,114.0
599,0,44,175.0,80.0,28.0,102.0,40.8,170.0
600,1,56,157.0,61.0,24.0,106.0,40.6,159.0
601,1,35,170.0,70.0,22.0,104.0,40.7,130.0
602,1,60,166.0,67.0,8.0,80.0,39.5,31.0
603,0,74,176.0,79.0,9.0,101.0,39.4,66.0
604,1,69,147.0,51.0,20.0,96.0,40.1,118.0
605,0,40,179.0,86.0,10.0,97.0,39.9,52.0
606,0,21,191.0,95.0,25.0,110.0,40.8,162.0
607,0,25,197.0,99.0,12.0,92.0,39.8,49.0
608,0,61,188.0,86.0,25.0,107.0,40.4,194.0
609,1,52,161.0,64.0,16.0,86.0,40.3,70.0
610,1,35,148.0,50.0,28.0,103.0,40.7,170.0
611,0,58,183.0,89.0,27.0,108.0,40.8,212.0
612,0,56,189.0,100.0,5.0,84.0,39.2,22.0
613,0,79,196.0,103.0,6.0,92.0,39.3,40.0
614,0,40,185.0,87.0,25.0,102.0,40.7,150.0
615,0,37,179.0,79.0,23.0,101.0,40.6,128.0
616,1,29,147.0,48.0,17.0,98.0,40.6,93.0
617,1,24,169.0,59.0,21.0,109.0,40.6,134.0
618,1,32,157.0,52.0,20.0,100.0,40.3,113.0
619,1,41,161.0,56.0,11.0,98.0,39.8,61.0
620,1,48,175.0,70.0,14.0,99.0,40.1,78.0
621,1,63,172.0,69.0,24.0,101.0,40.7,146.0
622,1,66,173.0,75.0,25.0,98.0,40.5,143.0
623,1,32,153.0,55.0,8.0,89.0,39.5,36.0
624,0,55,183.0,83.0,24.0,106.0,40.7,174.0
625,1,53,167.0,64.0,8.0,89.0,39.9,38.0
626,1,50,159.0,59.0,4.0,86.0,38.8,18.0
627,0,73,182.0,83.0,2.0,85.0,38.4,10.0
628,0,78,182.0,87.0,1.0,79.0,37.5,4.0
629,0,37,197.0,100.0,5.0,87.0,39.1,19.0
630,0,52,189.0,93.0,24.0,111.0,40.7,194.0
631,1,58,181.0,78.0,5.0,87.0,39.2,22.0
632,1,27,146.0,51.0,24.0,107.0,40.8,152.0
633,1,58,159.0,61.0,25.0,111.0,41.1,179.0
634,1,57,171.0,74.0,11.0,78.0,39.6,38.0
635,0,79,173.0,76.0,27.0,110.0,40.8,239.0
636,1,32,182.0,77.0,4.0,81.0,38.8,13.0
637,1,27,154.0,54.0,19.0,101.0,40.6,107.0
638,0,42,174.0,74.0,3.0,82.0,38.3,8.0
639,1,70,154.0,57.0,24.0,108.0,40.5,171.0
640,1,25,158.0,58.0,29.0,107.0,40.9,180.0
641,0,58,212.0,111.0,20.0,95.0,40.3,127.0
642,0,66,166.0,66.0,16.0,96.0,40.7,95.0
643,0,22,185.0,83.0,11.0,86.0,40.0,29.0
644,0,23,197.0,97.0,30.0,106.0,41.1,181.0
645,0,45,191.0,91.0,14.0,94.0,39.9,72.0
646,1,22,180.0,74.0,2.0,81.0,37.9,6.0
647,1,57,158.0,61.0,26.0,104.0,40.8,167.0
648,0,79,194.0,103.0,21.0,96.0,40.9,154.0
649,1,62,153.0,57.0,21.0,105.0,40.3,140.0
650,0,54,172.0,71.0,21.0,107.0,40.9,149.0
651,0,78,187.0,88.0,22.0,98.0,40.8,160.0
652,1,22,155.0,51.0,29.0,111.0,40.8,194.0
653,1,23,162.0,62.0,28.0,107.0,40.4,171.0
654,1,50,151.0,51.0,2.0,79.0,38.4,8.0
655,0,67,183.0,91.0,15.0,93.0,40.5,91.0
656,0,32,175.0,79.0,8.0,98.0,39.9,39.0
657,0,43,186.0,84.0,15.0,80.0,40.1,42.0
658,0,60,173.0,79.0,1.0,91.0,37.9,5.0
659,1,33,169.0,70.0,24.0,98.0,40.7,125.0
660,0,51,203.0,104.0,6.0,79.0,39.3,21.0
661,0,43,185.0,85.0,19.0,94.0,40.3,93.0
662,1,25,171.0,66.0,13.0,98.0,39.8,67.0
663,1,36,175.0,70.0,5.0,92.0,39.0,23.0
664,1,27,164.0,63.0,22.0,102.0,40.9,124.0
665,0,21,167.0,65.0,21.0,102.0,40.5,97.0
666,1,31,168.0,64.0,24.0,105.0,40.7,144.0
667,0,76,211.0,116.0,25.0,110.0,40.8,240.0
668,0,43,209.0,114.0,15.0,96.0,40.4,88.0
669,0,45,193.0,93.0,2.0,87.0,38.4,8.0
670,0,67,189.0,97.0,22.0,103.0,40.7,169.0
671,1,32,176.0,71.0,20.0,94.0,40.6,95.0
672,0,42,181.0,81.0,6.0,83.0,39.5,19.0
673,0,22,186.0,82.0,14.0,94.0,40.1,54.0
674,0,47,188.0,95.0,6.0,81.0,39.4,20.0
675,0,23,194.0,97.0,15.0,101.0,40.0,79.0
676,1,66,179.0,72.0,23.0,115.0,40.3,175.0
677,0,27,182.0,81.0,18.0,105.0,40.5,103.0
678,0,44,192.0,91.0,4.0,90.0,39.1,18.0
679,0,26,183.0,76.0,16.0,102.0,40.4,82.0
680,0,65,199.0,99.0,26.0,107.0,40.8,214.0
681,1,20,162.0,57.0,12.0,95.0,39.8,58.0
682,0,55,199.0,101.0,16.0,96.0,40.3,98.0
683,1,28,157.0,57.0,25.0,110.0,41.0,165.0
684,0,70,177.0,79.0,24.0,110.0,40.7,204.0
685,1,79,157.0,60.0,17.0,98.0,40.7,105.0
686,0,20,191.0,88.0,29.0,113.0,40.8,195.0
687,0,32,194.0,94.0,13.0,97.0,39.9,65.0
688,1,44,168.0,66.0,25.0,110.0,40.7,169.0
689,1,22,157.0,55.0,7.0,88.0,39.6,29.0
690,0,52,193.0,99.0,12.0,91.0,39.8,62.0
691,1,29,154.0,55.0,5.0,85.0,38.8,20.0
692,1,41,148.0,53.0,29.0,111.0,40.9,203.0
693,0,52,173.0,83.0,18.0,95.0,40.5,98.0
694,1,31,171.0,69.0,14.0,93.0,40.3,65.0
695,1,31,165.0,60.0,25.0,115.0,40.8,179.0
696,0,50,191.0,89.0,22.0,90.0,40.3,104.0
697,0,42,180.0,84.0,2.0,80.0,38.6,5.0
698,1,25,162.0,60.0,4.0,84.0,38.9,15.0
699,0,79,189.0,94.0,23.0,100.0,40.6,178.0
700,0,29,187.0,87.0,28.0,108.0,40.9,179.0
701,1,37,166.0,67.0,15.0,97.0,40.2,78.0
702,1,21,164.0,59.0,24.0,111.0,40.6,157.0
703,0,21,178.0,79.0,15.0,98.0,40.0,65.0
704,1,30,160.0,59.0,19.0,98.0,40.6,101.0
705,0,39,188.0,92.0,10.0,101.0,39.8,59.0
706,0,22,165.0,67.0,27.0,119.0,40.4,197.0
707,0,60,183.0,88.0,11.0,87.0,39.5,52.0
708,0,33,180.0,85.0,14.0,94.0,39.8,62.0
709,1,20,158.0,52.0,29.0,110.0,41.1,189.0
710,1,21,164.0,61.0,30.0,112.0,40.6,199.0
711,0,35,176.0,83.0,16.0,102.0,40.2,91.0
712,0,39,194.0,93.0,18.0,89.0,40.3,75.0
713,1,37,176.0,73.0,3.0,82.0,38.8,11.0
714,1,67,173.0,73.0,1.0,88.0,38.0,5.0
715,1,56,152.0,54.0,14.0,94.0,39.9,76.0
716,1,36,180.0,75.0,19.0,98.0,40.6,99.0
717,0,26,194.0,92.0,22.0,104.0,40.6,127.0
718,1,55,173.0,67.0,27.0,109.0,40.9,184.0
719,0,36,195.0,96.0,9.0,97.0,39.9,47.0
720,1,38,177.0,71.0,29.0,107.0,41.0,181.0
721,0,57,176.0,76.0,23.0,101.0,40.9,148.0
722,1,48,154.0,60.0,18.0,104.0,40.6,113.0
723,1,67,186.0,76.0,27.0,107.0,40.6,181.0
724,0,20,186.0,86.0,16.0,90.0,40.3,52.0
725,1,22,188.0,81.0,16.0,97.0,40.3,76.0
726,0,27,196.0,98.0,17.0,96.0,40.4,80.0
727,0,46,184.0,84.0,3.0,80.0,38.7,9.0
728,0,47,193.0,99.0,17.0,92.0,40.4,87.0
729,1,38,176.0,73.0,8.0,83.0,39.7,29.0
730,1,59,171.0,71.0,26.0,99.0,40.8,150.0
731,1,31,168.0,59.0,28.0,102.0,40.7,161.0
732,0,58,195.0,93.0,18.0,89.0,40.3,91.0
733,0,33,180.0,82.0,21.0,101.0,40.7,114.0
734,0,65,172.0,80.0,14.0,96.0,39.9,86.0
735,0,22,173.0,79.0,29.0,115.0,40.7,201.0
736,0,27,185.0,82.0,12.0,95.0,40.0,51.0
737,1,54,167.0,71.0,9.0,96.0,39.4,48.0
738,1,71,155.0,60.0,16.0,91.0,40.3,85.0
739,1,29,180.0,76.0,12.0,97.0,39.9,60.0
740,0,21,197.0,98.0,18.0,102.0,39.8,96.0
741,0,37,188.0,92.0,13.0,93.0,40.1,60.0
742,0,71,186.0,91.0,16.0,95.0,40.1,105.0
743,0,55,181.0,84.0,9.0,89.0,39.7,42.0
744,0,30,194.0,88.0,4.0,80.0,38.7,9.0
745,1,43,151.0,50.0,2.0,72.0,37.9,6.0
746,0,65,177.0,78.0,30.0,112.0,40.6,256.0
747,0,31,192.0,92.0,4.0,93.0,39.1,17.0
748,1,26,158.0,56.0,22.0,97.0,40.4,114.0
749,1,79,144.0,51.0,24.0,100.0,40.7,156.0
750,0,71,191.0,91.0,12.0,87.0,39.8,64.0
751,1,28,176.0,75.0,18.0,98.0,40.3,91.0
752,1,20,175.0,72.0,13.0,85.0,40.0,46.0
753,0,24,202.0,94.0,22.0,95.0,40.5,96.0
754,1,28,178.0,71.0,20.0,97.0,40.2,100.0
755,1,56,169.0,65.0,26.0,100.0,40.9,154.0
756,0,39,188.0,89.0,25.0,108.0,40.5,173.0
757,0,23,164.0,64.0,22.0,99.0,40.9,94.0
758,0,32,202.0,108.0,18.0,97.0,40.3,96.0
759,1,21,164.0,62.0,27.0,106.0,40.6,161.0
760,1,37,172.0,68.0,25.0,109.0,40.5,162.0
761,1,32,163.0,65.0,6.0,80.0,39.5,20.0
762,0,70,174.0,78.0,22.0,100.0,40.6,153.0
763,1,34,173.0,73.0,27.0,103.0,40.8,155.0
764,0,30,179.0,74.0,13.0,94.0,39.8,53.0
765,1,22,155.0,54.0,19.0,103.0,40.3,110.0
766,1,27,142.0,48.0,14.0,94.0,40.6,70.0
767,0,20,185.0,82.0,6.0,81.0,39.0,11.0
768,1,34,166.0,63.0,20.0,99.0,40.5,109.0
769,1,74,162.0,58.0,28.0,113.0,41.0,216.0
770,0,35,191.0,93.0,25.0,98.0,40.7,133.0
771,1,29,169.0,69.0,24.0,104.0,40.4,139.0
772,1,57,159.0,61.0,24.0,99.0,40.6,141.0
773,1,23,179.0,70.0,25.0,111.0,40.8,161.0
774,1,34,165.0,61.0,3.0,89.0,38.1,13.0
775,1,58,164.0,62.0,12.0,93.0,39.7,63.0
776,1,21,177.0,73.0,17.0,96.0,40.4,81.0
777,0,27,189.0,93.0,16.0,95.0,40.3,71.0
778,0,48,184.0,83.0,19.0,92.0,40.7,91.0
779,0,57,175.0,76.0,28.0,109.0,40.6,214.0
780,1,28,154.0,55.0,12.0,95.0,40.2,60.0
781,0,42,189.0,93.0,22.0,105.0,40.6,147.0
782,1,68,171.0,67.0,3.0,85.0,38.5,13.0
783,0,26,196.0,96.0,3.0,84.0,38.5,8.0
784,0,27,187.0,88.0,14.0,98.0,40.2,67.0
785,1,57,160.0,61.0,25.0,104.0,40.7,160.0
786,0,65,177.0,77.0,9.0,92.0,39.6,50.0
787,1,35,148.0,53.0,5.0,84.0,39.2,20.0
788,0,61,181.0,87.0,29.0,103.0,41.0,208.0
789,0,23,186.0,88.0,4.0,84.0,38.7,10.0
790,1,74,161.0,59.0,7.0,89.0,39.3,36.0
791,0,39,190.0,93.0,28.0,106.0,40.7,188.0
792,0,31,189.0,94.0,16.0,90.0,40.4,63.0
793,1,55,164.0,63.0,6.0,84.0,39.3,25.0
794,0,58,175.0,77.0,14.0,92.0,40.2,72.0
795,1,63,171.0,74.0,16.0,101.0,40.1,96.0
796,0,25,179.0,81.0,19.0,104.0,40.0,104.0
797,0,78,179.0,80.0,21.0,100.0,40.5,155.0
798,0,48,173.0,74.0,15.0,90.0,40.2,65.0
799,0,59,201.0,100.0,20.0,102.0,40.4,144.0
800,0,39,185.0,85.0,2.0,90.0,38.3,8.0
801,1,30,161.0,54.0,5.0,80.0,39.2,17.0
802,1,61,194.0,93.0,28.0,109.0,40.7,184.0
803,0,55,196.0,92.0,24.0,111.0,40.7,197.0
804,0,54,190.0,94.0,8.0,86.0,39.8,35.0
805,0,64,195.0,99.0,13.0,87.0,40.3,67.0
806,0,66,185.0,97.0,9.0,88.0,39.7,48.0
807,0,39,167.0,69.0,8.0,79.0,39.8,17.0
808,0,22,179.0,77.0,20.0,100.0,40.2,93.0
809,1,56,164.0,68.0,10.0,96.0,39.8,54.0
810,1,50,175.0,74.0,11.0,88.0,40.0,48.0
811,1,39,161.0,61.0,1.0,82.0,37.7,4.0
812,0,24,192.0,93.0,21.0,99.0,40.9,103.0
813,0,51,195.0,99.0,29.0,102.0,40.6,197.0
814,0,58,181.0,85.0,5.0,84.0,39.0,21.0
815,1,38,176.0,67.0,3.0,87.0,39.0,13.0
816,1,79,160.0,63.0,8.0,100.0,39.6,51.0
817,0,57,175.0,82.0,22.0,112.0,40.2,181.0
818,1,24,144.0,47.0,24.0,105.0,40.6,147.0
819,0,29,188.0,86.0,4.0,85.0,39.1,12.0
820,0,20,189.0,85.0,7.0,87.0,39.6,19.0
821,1,54,157.0,51.0,2.0,74.0,38.1,7.0
822,1,51,169.0,63.0,3.0,80.0,38.6,11.0
823,1,41,154.0,52.0,30.0,117.0,40.9,229.0
824,0,74,195.0,99.0,7.0,86.0,39.8,39.0
825,1,21,168.0,65.0,25.0,109.0,40.3,156.0
826,0,20,187.0,86.0,23.0,100.0,40.3,109.0
827,0,31,188.0,85.0,18.0,93.0,40.5,75.0
828,0,32,188.0,94.0,19.0,95.0,40.6,90.0
829,0,39,191.0,86.0,23.0,97.0,40.6,119.0
830,1,38,157.0,60.0,28.0,109.0,40.7,185.0
831,1,26,148.0,45.0,6.0,91.0,38.9,28.0
832,1,67,153.0,54.0,13.0,90.0,39.9,67.0
833,0,75,197.0,103.0,6.0,91.0,39.1,38.0
834,1,72,162.0,66.0,14.0,97.0,40.1,82.0
835,0,26,178.0,78.0,28.0,103.0,41.0,148.0
836,0,63,193.0,99.0,7.0,87.0,39.7,36.0
837,0,28,198.0,98.0,26.0,113.0,40.6,191.0
838,1,48,164.0,62.0,20.0,95.0,40.5,106.0
839,1,29,179.0,69.0,14.0,92.0,40.4,63.0
840,0,32,174.0,70.0,3.0,92.0,38.7,11.0
841,0,32,175.0,74.0,26.0,93.0,40.7,104.0
842,1,28,143.0,52.0,6.0,83.0,39.2,23.0
843,1,22,165.0,63.0,4.0,88.0,39.0,16.0
844,0,35,171.0,78.0,8.0,86.0,39.7,25.0
845,1,73,166.0,64.0,26.0,106.0,40.6,179.0
846,1,34,163.0,61.0,13.0,96.0,40.1,67.0
847,0,37,191.0,90.0,12.0,98.0,39.7,64.0
848,0,22,188.0,92.0,11.0,96.0,39.6,48.0
849,0,26,173.0,76.0,21.0,102.0,40.2,107.0
850,1,47,162.0,64.0,18.0,94.0,40.7,92.0
851,1,23,155.0,55.0,5.0,90.0,39.2,22.0
852,0,53,191.0,101.0,21.0,106.0,40.7,159.0
853,0,22,188.0,89.0,7.0,80.0,39.2,13.0
854,1,46,171.0,68.0,15.0,86.0,40.3,63.0
855,0,45,189.0,93.0,2.0,70.0,38.1,3.0
856,0,50,207.0,111.0,28.0,115.0,40.6,251.0
857,1,37,170.0,71.0,26.0,105.0,40.9,157.0
858,1,31,177.0,72.0,10.0,93.0,39.4,46.0
859,1,25,181.0,78.0,15.0,96.0,39.9,71.0
860,1,21,157.0,57.0,2.0,77.0,37.8,6.0
861,0,45,197.0,107.0,4.0,80.0,39.2,13.0
862,0,31,190.0,87.0,19.0,94.0,40.4,83.0
863,0,27,206.0,106.0,13.0,89.0,40.1,50.0
864,1,41,153.0,56.0,12.0,92.0,40.2,59.0
865,1,56,166.0,61.0,20.0,94.0,40.7,106.0
866,1,22,177.0,71.0,15.0,98.0,40.4,75.0
867,1,25,184.0,82.0,20.0,93.0,40.8,88.0
868,1,22,170.0,64.0,30.0,115.0,41.2,208.0
869,1,69,163.0,68.0,16.0,95.0,40.3,89.0
870,0,75,170.0,74.0,24.0,107.0,40.3,196.0
871,1,46,151.0,57.0,11.0,97.0,39.9,61.0
872,0,63,200.0,105.0,15.0,102.0,40.3,113.0
873,1,29,156.0,50.0,28.0,113.0,40.9,197.0
874,1,39,171.0,65.0,3.0,81.0,38.6,11.0
875,1,58,168.0,67.0,5.0,82.0,39.2,20.0
876,0,55,189.0,88.0,8.0,81.0,39.1,29.0
877,1,26,145.0,46.0,28.0,105.0,40.9,173.0
878,1,42,153.0,58.0,3.0,78.0,38.6,10.0
879,1,26,176.0,73.0,24.0,104.0,40.5,137.0
880,1,25,172.0,71.0,15.0,103.0,40.1,84.0
881,0,55,193.0,100.0,21.0,100.0,40.6,141.0
882,1,41,175.0,78.0,28.0,101.0,40.7,156.0
883,1,34,178.0,72.0,23.0,104.0,40.9,135.0
884,1,24,163.0,59.0,8.0,90.0,39.6,35.0
885,0,23,182.0,83.0,20.0,104.0,40.2,108.0
886,0,74,177.0,80.0,14.0,93.0,39.9,86.0
887,1,43,176.0,75.0,7.0,87.0,39.8,29.0
888,0,24,192.0,86.0,27.0,106.0,40.5,157.0
889,0,28,194.0,86.0,18.0,93.0,40.3,73.0
890,0,67,190.0,87.0,10.0,90.0,39.9,55.0
891,1,36,166.0,67.0,10.0,94.0,40.0,49.0
892,1,52,161.0,60.0,30.0,109.0,40.8,206.0
893,1,39,159.0,62.0,25.0,111.0,40.8,171.0
894,0,33,171.0,73.0,26.0,108.0,40.9,163.0
895,1,50,171.0,70.0,2.0,81.0,37.9,7.0
896,1,49,174.0,75.0,7.0,93.0,39.2,34.0
897,1,49,173.0,70.0,4.0,94.0,39.1,20.0
898,0,31,190.0,90.0,23.0,112.0,40.6,165.0
899,0,69,203.0,111.0,2.0,83.0,38.5,10.0
900,0,30,187.0,91.0,18.0,96.0,40.1,85.0
901,1,78,174.0,71.0,6.0,86.0,39.2,28.0
902,1,63,158.0,61.0,3.0,87.0,38.5,14.0
903,0,33,189.0,94.0,11.0,83.0,39.8,33.0
904,1,43,160.0,64.0,19.0,103.0,40.6,114.0
905,1,39,164.0,61.0,17.0,95.0,40.4,87.0
906,1,28,161.0,60.0,20.0,109.0,40.9,129.0
907,0,73,187.0,84.0,3.0,81.0,38.5,13.0
908,0,20,178.0,81.0,20.0,98.0,40.5,86.0
909,0,31,176.0,72.0,4.0,86.0,39.1,11.0
910,1,75,168.0,65.0,21.0,104.0,40.3,140.0
911,1,63,168.0,65.0,19.0,96.0,40.3,107.0
912,0,59,192.0,92.0,13.0,95.0,40.1,78.0
913,1,30,167.0,64.0,11.0,89.0,39.9,47.0
914,0,61,178.0,86.0,12.0,92.0,39.9,66.0
915,1,64,155.0,53.0,12.0,100.0,40.1,75.0
916,1,29,162.0,65.0,11.0,99.0,39.9,59.0
917,1,58,175.0,71.0,11.0,100.0,39.8,65.0
918,0,30,198.0,103.0,19.0,100.0,40.1,106.0
919,1,63,176.0,79.0,29.0,111.0,40.5,204.0
920,0,60,172.0,76.0,14.0,102.0,40.2,94.0
921,1,51,159.0,57.0,13.0,93.0,39.9,67.0
922,0,24,187.0,91.0,6.0,84.0,39.0,16.0
923,1,23,165.0,66.0,13.0,95.0,40.1,62.0
924,1,52,179.0,80.0,8.0,82.0,39.8,30.0
925,1,21,154.0,55.0,7.0,93.0,39.5,33.0
926,0,63,174.0,76.0,25.0,112.0,40.7,210.0
927,1,56,155.0,57.0,5.0,84.0,39.3,22.0
928,1,54,165.0,66.0,12.0,86.0,40.1,52.0
